Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2017-10-30,1028.0,1028.9000244140625,1025.8482666015625,921.0507104492189,1020.4237119809547,1038.4434615825126,47.36083521694592,25.3408638099312
2017-10-31,1031.0,1025.050048828125,1022.0095825195312,922.6272396850586,1020.4859029824676,1036.8783302431812,46.26067663861837,23.96218462221088
2017-11-01,1032.0,1024.3499755859375,1021.3116455078124,924.18333984375,1020.5182850422852,1035.395788839813,46.05121928535877,22.872476791702574
2017-11-02,1023.0,1019.5499877929688,1016.52587890625,925.6370440673828,1020.361720095774,1033.5986545604258,44.56130428422484,21.862818663594624
2017-11-03,1027.4000244140625,1015.5,1012.4879150390624,927.0728005981446,1020.0529434268832,1031.5881079393434,43.28870819958532,21.321508557932344
2017-11-06,1015.0,1009.75,1006.7548828125,928.4808883666992,1019.5314508537704,1029.223038879644,41.477565839776936,21.2069580013678
2017-11-07,1011.0,1013.2999877929688,1010.2943725585938,929.8894854736328,1019.1692124892536,1027.42030875383,43.06145677222538,20.68194089848851
2017-11-08,1013.2999877929688,1011.4000244140624,1008.4000854492188,931.3145175170898,1018.7468937818012,1025.6088589152955,42.40006431920068,20.231808798110585
2017-11-09,1011.4000244140624,1005.3499755859376,1002.3680419921876,932.683981628418,1018.104585868483,1023.3954477797614,40.27854202444311,20.02627014514144
2017-11-10,1001.0999755859376,993.4000244140624,990.4534301757812,934.0083203125,1017.0202268217104,1020.2581127698584,36.40391990116119,20.406611156850715
2017-11-13,990.0,994.7000122070312,991.7495727539062,935.3647970581056,1016.0292207798356,1017.5430137207202,37.11264288790835,21.06923910316886
2017-11-14,994.0,999.2000122070312,996.2362060546876,936.6953811645508,1015.2530241239476,1015.5137939430028,39.62097339385458,21.369256701253743
2017-11-15,998.0,1011.5,1008.499755859375,938.0344735717772,1014.9881900743565,1014.8457903159908,45.96515535466776,20.85111961019666
2017-11-16,1010.0,1017.4500122070312,1014.4321899414062,939.1449087524414,1014.966386147574,1014.8063998041256,48.769427376468855,19.607709122377425
2017-11-17,1027.5,1023.2000122070312,1020.1650390625,940.33457611084,1015.170254889336,1015.3167464001612,51.39457224839886,18.24019632686102
2017-11-20,1023.2000122070312,1040.550048828125,1037.4635009765625,941.6578158569336,1016.0444998339332,1017.4259611217232,58.33268347893929,17.580420207347327
2017-11-21,1042.300048828125,1029.8499755859375,1026.795166015625,942.9349380493164,1016.4660945861564,1018.318266349714,53.28135526184566,17.387693012433232
2017-11-22,1032.5,1026.25,1023.2059326171876,944.179666442871,1016.7304019599223,1018.7837583751876,51.6605081666449,16.67186094437708
2017-11-23,1031.699951171875,1022.0999755859376,1019.0682983398438,945.4368365478516,1016.8220841708996,1018.8108574194406,49.78049421548887,15.829070192778447
2017-11-24,1025.0,1030.3499755859375,1027.2938232421875,946.7605432128906,1017.2327406050678,1019.6187589263689,53.41033975878013,15.330675106464678
2017-11-27,1029.9000244140625,1036.449951171875,1033.375732421875,948.107684326172,1017.8657991076876,1020.928946878322,55.94583984522325,15.170787505061318
2017-11-28,1036.0,1029.8499755859375,1026.795166015625,949.388792114258,1018.2159703589792,1021.487634415208,52.60967332093179,15.02232044661534
2017-11-29,1028.9000244140625,1026.25,1023.2059326171876,950.6806002807616,1018.4116551534188,1021.6512818630156,50.82927591385948,14.554809837381438
2017-11-30,1019.0999755859376,1000.2999877929688,997.3330688476562,951.8328308105469,1017.585043925742,1019.3352615758386,40.254073895936656,14.590796692496973
2017-12-01,1003.0,1005.1500244140624,1002.1686401367188,952.9631552124024,1016.9804790712706,1017.7003452483032,42.65542179639566,14.624213057961397
