Date,Open,Close,Adj Close,VWSMA_200,VWEMA_50,VWEMA_20,RSI_Daily,ADX
2017-10-30,4445.0,4472.25,4368.1328125,3906.300496826172,4004.768887690926,4082.324433932634,72.78292170966442,31.457477021564067
2017-10-31,4472.25,4401.0498046875,4298.5908203125,3911.756623535157,4016.291316421184,4102.921232635478,66.23070554661471,32.275184455561934
2017-11-01,4424.0,4426.2998046875,4323.25244140625,3917.396467285156,4028.329007597069,4123.905157280314,67.35313584123801,33.03448421570281
2017-11-02,4444.7998046875,4399.14990234375,4296.73388671875,3922.544916992188,4038.854689131253,4140.36503627445,64.85678444257547,33.32364694250966
2017-11-03,4410.0,4375.10009765625,4273.2451171875,3927.578848876953,4048.046470623655,4153.020282075693,62.642112552783416,33.11112807184889
2017-11-06,4385.0,4427.75,4324.6689453125,3933.0296887207032,4058.894410807532,4169.367773812532,65.42564855565041,33.21046532842341
2017-11-07,4432.0,4373.4501953125,4271.63330078125,3938.115480957031,4067.2371123751286,4179.107347809552,60.4250745447193,33.05707869032948
2017-11-08,4380.0,4370.60009765625,4268.849609375,3942.992244873047,4075.143484806496,4187.654229863404,60.165145556867074,32.74213904307121
2017-11-09,4409.0,4363.35009765625,4261.7685546875,3947.242182617188,4082.462114997909,4194.712736989508,59.4644067737638,32.449695084902814
2017-11-10,4350.0,4450.85009765625,4347.23095703125,3952.1152734375,4092.8452068423535,4209.238281755388,64.79395348401745,32.90427616991551
2017-11-13,4475.0,4348.64990234375,4247.41064453125,3956.4395703125,4098.906596555644,4212.873744876899,55.59900553194619,33.266538753547856
2017-11-14,4358.0,4361.39990234375,4259.86376953125,3960.5525866699218,4105.218642554687,4217.348985320171,56.42971526553847,33.60292543834932
2017-11-15,4356.0,4306.7001953125,4206.43701171875,3963.769780273437,4109.187990365042,4216.309749739084,51.9399533373442,32.23631154151854
2017-11-16,4315.0,4273.10009765625,4173.619140625,3966.7081591796873,4111.714702139942,4212.243977442504,49.34292543008321,30.967312923032814
2017-11-17,4311.0,4267.0498046875,4167.7099609375,3969.588248291016,4113.910594641808,4208.002642537265,48.869108091421424,29.38828822136236
2017-11-20,4230.0,4181.2998046875,4083.95654296875,3972.012545166016,4112.735925948747,4196.1887282926455,42.62198888746327,27.746177849402184
